Date,Price,GDP,netimport,EV,EG,carbon,crude,gas,temp,precip,wind
2020-02-04,20.02,52250.737594819075,-25.422095045100857,22.72391678551762,165.47474143001463,23.33,53.959999084472656,1.871999979019165,-1.4,0.7941520561313324,24.34306358291164
2020-02-05,17.08,52243.00722982979,-25.417493392011146,22.787508918890186,165.45637448707896,23.382029779804054,55.27999877929688,1.8609999418258667,0.4,0.8046285932371371,24.362967827045317
2020-02-06,17.2,52235.293455584484,-25.412901614890863,22.85114679379957,165.43804696288336,23.4,54.93000030517578,1.861999988555908,0.7,0.8157199567064893,24.37580889643348
2020-02-07,15.8,52227.59675297429,-25.40832,22.91482960463089,165.41976,23.297320395371262,54.470001220703125,1.8580000400543213,-0.1,0.8274057575184346,24.381298391173754
2020-02-08,13.67,52219.91760289035,-25.403748833598534,22.978556545769262,165.40151474100102,23.08305930568949,54.24041711379072,1.829982383402855,2.6,0.8396656066520185,24.37914791136373
2020-02-09,7.99,52212.256486223785,-25.399188401946446,23.04232681159981,165.38331232845866,22.904768563162968,54.222603220259295,1.783540785788968,4.5,0.8524791150862866,24.369069057101036
2020-02-10,9.29,52204.61388386572,-25.394638991303722,23.106139596507642,165.36515390494503,22.91,53.27000045776367,1.7660000324249268,6.0,0.8658258938002843,24.35077342848328
2020-02-11,11.81,52196.9902767073,-25.390100887930345,23.16999409487788,165.34704061303233,23.15,54.0099983215332,1.787999987602234,3.8,0.8796855537730572,24.323972625608064
2020-02-12,13.17,52189.38614563963,-25.385574378086304,23.233889501095636,165.32897359529275,23.337152033211296,55.790000915527344,1.843999981880188,3.1,0.894037705983651,24.288378248573004
2020-02-13,15.04,52181.801971553876,-25.38105974803158,23.29782500954603,165.31095399429844,23.52,56.34000015258789,1.825999975204468,1.1,0.9088619614111111,24.24370189747571
2020-02-14,15.99,52174.23823534113,-25.376557284026145,23.361799814614184,165.2929829526216,23.676547554310176,57.31999969482422,1.837000012397766,0.5,0.9241379310344828,24.189655172413794
2020-02-15,11.57,52166.69541789255,-25.37206727233,23.42581311068521,165.2750616128344,23.80507869433899,57.09213290713872,1.8721014920278662,3.5,0.940519383354952,24.126126948574885
2020-02-16,8.97,52159.17400009925,-25.36758999920312,23.489864092144217,165.257191117509,23.938570487198316,57.81856639863722,1.9268916505692415,7.0,0.9585859734415022,24.05371520150669
2020-02-17,9.79,52151.67446285237,-25.36312575090549,23.55395195337633,165.23937260921758,24.11,58.465532224670724,1.9727359735739973,6.2,0.9782061421248766,23.97319518184695
2020-02-18,10.76,52144.19728704303,-25.358674813697085,23.618075888766672,165.22160723053233,24.8,57.75,1.9809999465942385,6.6,0.9992483302358184,23.88534214023338
2020-02-19,14.14,52136.74295356237,-25.3542374738379,23.68223509270035,165.20389612402542,25.301284779465846,59.119998931884766,1.955000042915344,4.3,1.0215809786050707,23.79093132730372
2020-02-20,10.76,52129.311943301516,-25.34981401758792,23.74642875956248,165.18624043226902,25.5,59.310001373291016,1.919999957084656,2.2,1.0450725280633764,23.6907379936957
2020-02-21,9.16,52121.9047371516,-25.34540473120712,23.810656083738188,165.1686412978353,25.377786966292135,58.5,1.9049999713897705,5.7,1.069591419441479,23.585537390047037
2020-02-22,6.86,52114.52181600375,-25.341009900955484,23.874916259612583,165.15109986329645,25.184117303370787,58.18742511158829,1.8763330206164759,6.2,1.0950060935701216,23.476104766995473
2020-02-23,8.14,52107.16366074909,-25.336629813093,23.939208481570784,165.13361727122464,24.933388988764044,57.18521825318534,1.8351068689926124,5.1,1.121184991280047,23.363215375178743
2020-02-24,11.0,52099.83075227876,-25.332264753879652,24.00353194399791,165.11619466419205,24.64,56.29999923706055,1.8270000219345093,2.2,1.147996553401999,23.247644465234558
2020-02-25,14.19,52092.523571483885,-25.327915009575417,24.067885841279075,165.09883318477083,24.32,54.95000076293945,1.847000002861023,1.3,1.1753092207667195,23.13016728780067
2020-02-26,18.69,52085.242599255595,-25.323580866440285,24.1322693677994,165.08153397553318,24.043263888888887,53.43000030517578,1.8209999799728396,0.4,1.2029914342049528,23.011559093514794
2020-02-27,44.09,52077.98831648502,-25.319262610734235,24.196681717943992,165.0642981790513,23.8,52.18000030517578,1.7519999742507937,-1.2,1.2309116345474416,22.892595133014666
2020-02-28,21.72,52070.761204063296,-25.314960528717254,24.261122086097977,165.0471269378973,23.71544034090909,50.52000045776367,1.684000015258789,-1.0,1.2589382626249288,22.77405065693802
2020-02-29,11.95,52063.561742881546,-25.310674906649325,24.325589666646472,165.03002139464343,23.82534090909091,50.75715692184384,1.6699976706400754,1.4,1.286939759268158,22.656700915922567
2020-03-01,10.52,52056.39041383089,-25.306406030790427,24.39008365397459,165.01298269186177,23.962571022727275,50.97712567585161,1.7099113183843895,3.9,1.3147845653078718,22.541321160606056
2020-03-02,15.43,52049.24769780249,-25.30215418740055,24.454603242467446,164.9960119721246,23.96,50.47999954223633,1.75600004196167,4.5,1.3423411215748142,22.42868664162621
2020-03-03,14.89,52042.13407568745,-25.297919662739673,24.51914762651016,164.97911037800404,23.26,51.86000061035156,1.7999999523162842,3.7,1.3694778688997273,22.31957260962077
2020-03-04,13.64,52035.0500283769,-25.293702743067783,24.583716000487858,164.96227905207226,23.528520115665774,51.130001068115234,1.8270000219345093,2.1,1.3960632481133546,22.21475431522745
2020-03-05,14.35,52027.99603676198,-25.289503714644862,24.64830755878564,164.94551913690148,23.9,49.9900016784668,1.7719999551773071,1.8,1.4219657000464396,22.115007009083982
2020-03-06,15.36,52020.97258173382,-25.28532286373089,24.71292149578863,164.9288317750638,23.706496305968653,45.27000045776367,1.7079999446868896,2.0,1.447053665529725,22.0211059418281
2020-03-07,13.47,52013.98014418354,-25.281160476585857,24.77755700588195,164.9122181091315,23.223958590054924,41.260155695192026,1.6712676756569989,1.8,1.471195585393954,21.933826364097534
2020-03-08,9.44,52007.019205002274,-25.27701683946974,24.84221328345071,164.89567928167662,22.766941579113734,37.80743525162801,1.6752412467653104,4.2,1.49425990046987,21.853943526530017
2020-03-09,10.31,52000.090245081155,-25.272892238642527,24.906889522880032,164.87921643527147,22.65,34.36000061035156,1.777999997138977,6.8,1.5161150515882156,21.782232679763275
2020-03-10,10.89,51993.19374531132,-25.2687869603642,24.97158491855502,164.86283071248812,23.76,37.220001220703125,1.9359999895095823,5.0,1.5366294795797344,21.71946907443504
2020-03-11,9.37,51986.33018658389,-25.26470129089474,25.036298664860812,164.84652325589883,23.59,35.790000915527344,1.878000020980835,4.8,1.5556716252751697,21.666427961183032
2020-03-12,8.6,51979.50004978998,-25.260635516494137,25.101029956182504,164.8302952080757,22.85,33.220001220703125,1.840999960899353,3.9,1.573109929505264,21.623884590644998
2020-03-13,8.45,51972.70381582075,-25.256589923422368,25.165777986905233,164.814147711591,22.25602933761566,33.849998474121094,1.86899995803833,2.0,1.5888128331007607,21.59261421345866
2020-03-14,9.3,51965.94196556732,-25.25256479793942,25.2305419514141,164.79808190901684,21.753144810942914,32.03985284228622,1.8809305362400957,-0.9,1.6026487768924031,21.57339208026174
2020-03-15,6.85,51959.21497992081,-25.24856042630528,25.29532104409423,164.7820989429254,21.246187878798718,30.575736792699868,1.8629843630390273,3.4,1.614486201710934,21.566993441691974
2020-03-16,8.91,51952.523339772364,-25.24457709477992,25.36011445933073,164.7661999558888,20.64,30.049999237060547,1.815000057220459,4.2,1.6241935483870968,21.574193548387097
2020-03-17,7.46,51945.86752601309,-25.240615089623333,25.424921391508732,164.7503860904793,19.39452842194392,28.729999542236328,1.7289999723434448,5.3,1.6283843102104676,21.59548522420235
2020-03-18,7.7,51939.24801953414,-25.236674697095502,25.489741035013342,164.7346584892691,17.58296097667917,24.8799991607666,1.6039999723434448,6.2,1.624170022665375,21.630231585862997
2020-03-19,7.0,51932.66530122664,-25.232756203456404,25.55457258422968,164.7190182948303,16.03,28.46999931335449,1.6540000438690186,5.3,1.6121661898746906,21.677513323311853
2020-03-20,8.46,51926.11985198171,-25.22885989496603,25.61941523354286,164.7034666497351,15.069137172207864,26.979999542236328,1.6039999723434448,1.7,1.592988315961287,21.736411126491703
2020-03-21,7.64,51919.61215269049,-25.22498605788436,25.684268177337998,164.68800469655568,14.497289423009267,26.806323590009562,1.5666764213508741,-0.1,1.5672519050480354,21.806005685345337
2020-03-22,6.53,51913.1426842441,-25.221134978471376,25.749130610000222,164.67263357786422,14.334296962306038,26.959599202009805,1.569028192301355,0.1,1.5355724612578083,21.885377689815538
2020-03-23,7.5,51906.71192753369,-25.217306942987065,25.814001725914636,164.65735443623285,14.6,27.030000686645508,1.6019999980926514,2.5,1.4985654887134772,21.97360782984512
2020-03-24,6.6,51900.320363450366,-25.21350223769141,25.878880719466363,164.64216841423382,16.25,27.149999618530277,1.652999997138977,4.4,1.4568464915379142,22.06977679537685
2020-03-25,6.1,51893.96847288527,-25.209721148844395,25.94376678504052,164.62707665443926,16.282016657532996,27.38999938964844,1.659000039100647,7.3,1.4110309738539917,22.172965276353548
2020-03-26,6.35,51887.65673672953,-25.205963962706,26.008659117022223,164.61208029942136,16.3,26.34000015258789,1.6369999647140503,6.4,1.361734439784581,22.282253962717977
2020-03-27,6.03,51881.38563587428,-25.20223096553621,26.073556909796586,164.59718049175228,16.305602964743592,24.93000030517578,1.633999943733215,5.5,1.3095723934525543,22.39672354441295
2020-03-28,5.21,51875.15565121065,-25.19852244359501,26.13845935774873,164.5823783740042,16.30364494301994,23.619988690534168,1.6565074843538201,4.6,1.255160338980783,22.515454711381253
2020-03-29,4.97,51868.967263629755,-25.194838683142383,26.203365655263774,164.56767508874933,16.304864449786326,22.195028794281072,1.6946543109812489,1.1,1.1991137804921401,22.63752815356568
2020-03-30,6.62,51862.82095402275,-25.19117997043831,26.268274996726824,164.5530717785598,16.32,22.76000022888184,1.690000057220459,-0.2,1.1420482221094967,22.76202456090902
2020-03-31,5.11,51856.71720328073,-25.187546591742777,26.333186576523005,164.53856958600778,17.4,22.739999771118164,1.6399999856948853,2.0,1.0845791679557248,22.888024623354063
2020-04-01,5.12,51850.65649229486,-25.183938833315768,26.39809958903743,164.5241696536655,17.480480107773445,22.76000022888184,1.587000012397766,6.5,1.0273221221536968,23.01460903084361
2020-04-02,4.58,51844.63930195626,-25.180356981417265,26.463013228655228,164.5098731241051,17.52,29.940000534057617,1.5520000457763672,5.8,0.9708925888262843,23.14085847332045
2020-04-03,4.04,51838.666113156054,-25.176801322307252,26.527926689761497,164.49568113989875,17.64386973250882,34.11000061035156,1.621000051498413,3.0,0.9159060720963592,23.265853640727368
2020-04-04,4.38,51832.737406785374,-25.17327214224571,26.592839166741367,164.48159484361867,17.817341758600296,34.71811905252995,1.65833002398834,3.2,0.8629780760867937,23.388675223007166
2020-04-05,4.52,51826.85366373535,-25.16976972749263,26.65774985397995,164.46761537783695,18.052142905391623,35.13317616924558,1.6571665554833008,5.4,0.8127241049204595,23.508403910102626
2020-04-06,4.54,51821.01536489712,-25.166294364307987,26.722657945862366,164.45374388512585,18.36,33.04999923706055,1.7309999465942385,9.1,0.7657596627202284,23.624120391956556
2020-04-07,4.18,51815.2229911618,-25.16284633895177,26.787562636773732,164.43998150805749,21.11,31.8700008392334,1.8519999980926516,7.6,0.7227002536089728,23.73490535851173
2020-04-08,3.58,51809.47702342052,-25.159425937683956,26.85246312109916,164.42632938920406,21.432303464563027,32.84000015258789,1.7829999923706057,9.7,0.684161381709564,23.83983949971096
2020-04-09,3.78,51803.777942564426,-25.15603344676454,26.917358593223767,164.41278867113775,21.4,31.479999542236328,1.7330000400543213,8.5,0.6507585511448744,23.938003505497015
2020-04-10,4.09,51798.12622948463,-25.15266915245349,26.982248247532674,164.39936049643075,21.154184601393684,30.958210670242178,1.7208050577923844,5.9,0.6231072660377759,24.028478065812706
2020-04-11,4.9,51792.52236507228,-25.149333341010806,27.047131278410998,164.3860460076552,20.873397128044687,31.156315436827985,1.7423317352972219,6.2,0.6018230305111405,24.110343870600822
2020-04-12,3.69,51786.966830218495,-25.14602629869646,27.112006880243847,164.37284634738324,20.59251735399885,31.291838542017715,1.7569425494449833,8.5,0.5875213486878397,24.182681609804142
2020-04-13,2.31,51781.4601058144,-25.142748311770436,27.17687424741635,164.35976265818718,20.34642505330201,31.739999771118164,1.7239999771118164,4.4,0.5808177246907458,24.244571973365474
2020-04-14,4.04,51776.00267275114,-25.139499666492725,27.24173257431362,164.34679608263906,20.17,29.600000381469727,1.649999976158142,4.8,0.5823276626427307,24.295095651227612
2020-04-15,4.05,51770.59501191984,-25.136280649123304,27.30658105532077,164.3339477633111,20.098624059897084,27.690000534057617,1.5980000495910645,9.3,0.5926666666666667,24.333333333333332
2020-04-16,3.55,51765.237604211616,-25.13309154592216,27.37141888482292,164.32121884277552,20.1,27.81999969482422,1.6859999895095823,8.4,0.6076645852746443,24.358591820510572
2020-04-17,3.53,51759.930930517614,-25.12993264314927,27.436245257205186,164.3086104636044,20.295928143712576,28.07999992370605,1.753000020980835,6.3,0.6227376359784246,24.371082357127793
2020-04-18,4.34,51754.67547172896,-25.126804227064625,27.50105936685269,164.29612376837,20.70193612774451,25.381861713019575,1.8430454883532847,5.7,0.6378808764003847,24.37124229843858
2020-04-19,4.8,51749.47170873678,-25.123706583928207,27.565860408150538,164.28375989964448,21.09197604790419,24.42146284562832,1.9459985404237277,8.1,0.6530893641629009,24.359508999696537
2020-04-20,4.62,51744.32012243221,-25.12064,27.63064757548386,164.27151999999998,21.24,25.56999969482422,1.924000024795532,10.2,0.6683581568883499,24.336319816155246
2020-04-21,4.94,51739.22119370638,-25.117604761539983,27.69542006323775,164.25940521200872,20.4,19.32999992370605,1.8209999799728396,11.0,0.6836823121991081,24.302112103068318
2020-04-22,5.63,51734.175403450405,-25.114601154808145,27.760177065797354,164.24741667824284,20.28284377178134,20.3700008392334,1.9390000104904173,11.3,0.6990568877175525,24.25732321568933
2020-04-23,5.52,51729.183232555435,-25.111629466064464,27.82491777754777,164.23555554127452,20.24,21.32999992370605,1.815000057220459,11.0,0.7144769410660593,24.20239050927189
2020-04-24,4.95,51724.24516191259,-25.10868998156893,27.889641392874122,164.223822943676,20.27436784806103,21.440000534057617,1.746000051498413,8.1,0.7299375298670053,24.13775133906958
2020-04-25,4.85,51719.361672413004,-25.10578298758152,27.954347106161524,164.21222002801932,20.3496090273363,19.05942674071423,1.751644494546674,7.9,0.7454337117427671,24.063843060336005
2020-04-26,5.47,51714.5332449478,-25.10290877036222,28.019034111795094,164.20074793687678,20.410045692943417,19.057767986363167,1.8079731341098473,7.3,0.7609605443157212,23.98110302832475
2020-04-27,7.76,51709.760360408116,-25.100067616171014,28.083701604159952,164.18940781282052,20.4,19.989999771118164,1.819000005722046,5.3,0.7765130852082444,23.88996859828941
2020-04-28,9.16,51705.04349968508,-25.09725981126789,28.14834877764121,164.17820079842267,19.99,20.459999084472656,1.7940000295639038,2.6,0.7920863920427129,23.790877125483593
2020-04-29,12.6,51700.383143669824,-25.09448564191282,28.212974826623988,164.16712803625546,19.963600351809056,22.540000915527344,1.86899995803833,3.2,0.8076755224415038,23.684265965160872
2020-04-30,10.26,51695.77977325347,-25.091745394365798,28.2775789454934,164.15619066889107,19.97,25.270000457763672,1.9490000009536743,4.1,0.8232755340269933,23.570572472574856
2020-05-01,6.21,51691.23386932715,-25.089039354886804,28.342160328634563,164.14538983890162,19.87429438870242,25.290000915527344,1.8899999856948853,6.8,0.8388814844215582,23.450234002979133
2020-05-02,8.65,51686.745912782004,-25.086367809735822,28.406718170432594,164.13472668885936,19.71599270289201,27.72356835403293,1.8533503037088326,10.1,0.8544884312475751,23.323687911627296
2020-05-03,8.01,51682.316384509155,-25.083731045172833,28.47125166527261,164.1242023613364,19.509543822730382,28.688396505634294,1.8761474499561177,10.2,0.8700914321274204,23.19137155377295
2020-05-04,7.97,51677.94576539973,-25.081129347457825,28.535760007539732,164.11381799890495,19.269396628379173,27.200000762939453,1.993000030517578,7.0,0.885685544683471,23.05372228466967
2020-05-05,7.35,51673.63453634486,-25.078563002850775,28.600242391619066,164.10357474413715,19.01,30.96999931335449,2.134000062942505,7.7,0.9012658265381034,22.91117745957107
2020-05-06,6.71,51669.38317823569,-25.076032297611675,28.664698011895744,164.0934737396052,17.75,29.71999931335449,1.944000005722046,10.1,0.916827335313694,22.764174433730734
2020-05-07,7.32,51665.192171963325,-25.0735375180005,28.72912606275488,164.0835161278813,19.0,29.459999084472656,1.8940000534057615,9.1,0.9323651286326194,22.613150562402247
2020-05-08,8.19,51661.06199841891,-25.071078950277236,28.79352573858158,164.0737030515376,18.972130957399138,30.96999931335449,1.8229999542236328,10.9,0.9478742641172566,22.458543200839223
2020-05-09,8.04,51656.99313849357,-25.068656880701873,28.85789623376096,164.06403565314625,18.93574539994651,29.109121522283615,1.8087561594280543,9.4,0.963349799389982,22.300789704295237
2020-05-10,7.5,51652.986073078435,-25.066271595534385,28.92223674267815,164.05451507527948,18.883987142520628,29.264858800735873,1.851268271363918,10.3,0.9787867920731719,22.140327428023898
2020-05-11,7.87,51649.041283064646,-25.063923381034762,28.986546459718266,164.04514246050945,18.81,29.6299991607666,1.825999975204468,4.8,0.9941802997892032,21.977593727278794
2020-05-12,10.65,51645.15924934332,-25.061612523462983,29.05082457926642,164.0359189514083,18.72,29.979999542236328,1.7200000286102295,5.3,1.009525380160453,21.813025957313517
2020-05-13,13.79,51641.34045280559,-25.05933930907904,29.115070295707717,164.0268456905482,18.54911750970403,29.190000534057617,1.616000056266785,3.9,1.0248170908092966,21.647061473381665
